client_id,application_date,age,annual_income,loan_amount,term_months,interest_rate,loan_purpose,employment_status,credit_score,dti,default
1366,2023-07-18,32,28404.74,5250.36,24,0.1321,home_improvement,unemployed,687,3.63,0
1367,2022-07-15,40,15252.89,9997.45,24,0.02,debt_consolidation,employed,683,8.03,0
1368,2022-05-18,25,53066.54,17437.09,12,0.0329,other,employed,728,2.91,0
1369,2023-11-25,57,48975.0,10361.87,60,0.078,car,student,593,5.3,1
1370,2022-07-10,58,33952.93,10197.33,36,0.1536,debt_consolidation,employed,723,4.26,0
1371,2023-11-02,50,45241.06,10202.08,24,0.0908,home_improvement,employed,554,1.0,1
1372,2023-12-05,29,30567.36,18080.41,36,0.0551,debt_consolidation,student,741,9.05,1
1373,2023-04-25,54,36163.64,19760.22,36,0.1147,car,employed,581,7.49,1
1374,2022-06-27,64,33268.54,14531.6,60,0.1399,car,employed,753,3.95,0
1375,2023-02-16,55,31052.67,12819.55,24,0.0708,car,unemployed,750,3.43,0
1376,2022-12-29,42,39311.63,13377.38,24,0.1036,small_business,employed,659,2.49,1
1377,2023-07-03,64,20501.85,20567.71,60,0.0947,debt_consolidation,employed,706,14.4,1
1378,2023-11-03,44,31981.03,14857.52,24,0.1072,other,employed,679,6.75,0
1379,2023-12-22,37,38773.75,21134.63,12,0.0762,small_business,self_employed,591,8.45,0
1380,2022-09-06,30,57057.21,9485.49,12,0.1089,debt_consolidation,employed,713,2.4,1
1381,2023-11-28,50,20989.59,3986.59,12,0.1152,debt_consolidation,employed,751,1.0,1
1382,2023-03-21,66,41246.64,7985.64,60,0.1114,debt_consolidation,employed,660,1.0,0
1383,2022-12-07,43,42561.79,8623.22,24,0.0413,debt_consolidation,employed,718,4.58,0
1384,2022-08-14,52,12479.38,21627.17,60,0.047,home_improvement,self_employed,627,21.67,0
1385,2022-01-08,37,39926.38,16418.48,60,0.0693,debt_consolidation,employed,735,4.4,1
1386,2023-06-19,37,45563.42,8175.26,36,0.098,other,self_employed,680,2.2,1
1387,2022-12-15,34,42063.83,16850.47,12,0.1068,debt_consolidation,employed,679,6.8,1
1388,2022-06-15,29,33992.87,11222.51,12,0.0584,debt_consolidation,employed,708,5.09,0
1389,2022-10-02,60,38998.88,21807.31,36,0.0997,debt_consolidation,employed,771,6.52,1
1390,2023-07-02,22,37038.14,9997.79,36,0.1184,debt_consolidation,employed,711,3.15,0
1391,2023-11-20,65,14726.51,2766.66,36,0.11,small_business,employed,615,1.07,0
1392,2023-12-01,45,37319.84,10879.49,36,0.0762,home_improvement,self_employed,636,3.54,0
1393,2022-11-08,59,30595.16,10001.07,60,0.0789,debt_consolidation,self_employed,675,3.35,0
1394,2022-08-15,29,26542.13,3940.64,36,0.0511,small_business,employed,709,1.68,0
1395,2022-02-28,42,64819.64,15515.47,36,0.1422,small_business,self_employed,610,1.79,1
1396,2022-04-07,63,50031.39,20548.31,48,0.1042,education,student,700,2.25,1
1397,2023-12-22,66,21197.94,5265.09,12,0.0416,small_business,employed,733,4.89,1
1398,2022-09-06,24,39159.63,17836.26,24,0.1268,home_improvement,employed,649,6.61,0
1399,2022-09-18,46,52496.3,8360.22,12,0.1098,car,self_employed,798,1.38,0
1400,2023-02-07,49,17045.61,11851.69,12,0.1258,car,employed,635,7.69,1
1401,2022-02-27,65,35923.8,11221.37,36,0.0732,debt_consolidation,unemployed,692,1.0,1
1402,2022-02-26,54,36488.87,11851.73,24,0.0774,home_improvement,student,554,6.03,1
1403,2023-11-13,43,19706.09,14838.5,36,0.0656,other,employed,660,11.54,1
1404,2022-03-14,57,39554.6,5854.9,60,0.1535,home_improvement,unemployed,671,1.6,1
1405,2023-01-25,31,48394.96,19759.8,24,0.075,other,employed,654,5.55,0
1406,2023-06-18,26,53096.57,15021.26,36,0.0613,car,employed,635,1.42,0
1407,2022-02-22,38,32007.63,17013.5,12,0.0706,education,employed,648,6.55,0
1408,2023-07-23,41,65019.74,7319.6,24,0.0802,home_improvement,employed,718,1.0,1
1409,2022-04-13,62,12000.0,5311.36,36,0.1367,home_improvement,employed,564,3.94,1
1410,2022-04-22,56,39274.6,19096.28,60,0.0983,home_improvement,employed,568,5.26,1
1411,2023-05-22,61,18052.47,5053.5,24,0.127,debt_consolidation,self_employed,650,2.51,0
1412,2023-01-05,58,36082.19,12895.83,12,0.0986,debt_consolidation,employed,672,4.03,0
1413,2023-10-09,54,28737.12,18113.97,24,0.0846,other,employed,633,9.67,0
1414,2022-07-04,37,41082.53,11239.19,12,0.0587,debt_consolidation,employed,683,1.0,1
1415,2022-01-26,57,33477.43,19020.46,24,0.1378,car,employed,717,5.75,0
1416,2022-01-25,45,25088.19,10370.65,36,0.1197,car,employed,738,6.22,0
1417,2022-09-21,58,25876.51,4335.49,12,0.1225,car,self_employed,759,2.4,0
1418,2023-06-05,32,58189.51,14245.04,36,0.1178,small_business,employed,600,1.38,0
1419,2022-08-08,43,40322.28,13189.78,36,0.0687,education,self_employed,633,8.13,1
1420,2023-03-28,62,14574.46,28127.86,36,0.098,other,employed,627,28.53,1
1421,2023-12-08,42,41609.45,6329.35,12,0.1226,car,self_employed,740,1.79,1
1422,2022-06-21,41,32663.88,10488.92,60,0.1183,home_improvement,employed,642,1.87,0
1423,2022-06-19,47,35055.21,7614.81,24,0.0947,other,employed,698,2.1,0
1424,2023-01-30,51,44838.66,11145.09,48,0.1492,other,self_employed,595,1.0,0
1425,2022-04-22,26,49198.73,10903.19,24,0.106,other,employed,641,3.46,1
1426,2023-11-14,47,24694.25,6766.2,36,0.1297,education,unemployed,626,4.44,1
1427,2023-12-27,60,34643.1,14809.43,24,0.096,debt_consolidation,self_employed,721,7.1,0
1428,2023-11-17,54,28446.67,10715.14,24,0.0789,debt_consolidation,employed,605,5.32,0
1429,2022-10-17,32,42162.35,20072.9,12,0.1191,small_business,retired,787,6.17,0
1430,2023-08-03,65,32212.35,8108.66,24,0.112,small_business,unemployed,692,1.0,1
1431,2023-10-20,27,35351.02,23168.24,48,0.1004,education,employed,636,5.42,0
1432,2022-05-19,30,31756.68,13655.24,36,0.0646,debt_consolidation,employed,700,1.12,1
1433,2022-08-07,65,33726.57,19628.0,12,0.1203,home_improvement,employed,631,7.14,1
1434,2023-02-07,37,55455.81,12692.72,36,0.0662,debt_consolidation,employed,616,4.47,0
1435,2023-05-13,46,63689.19,7316.07,48,0.1133,car,employed,721,3.68,0
1436,2022-01-25,41,39525.11,10418.87,48,0.0571,car,self_employed,762,4.84,0
1437,2023-02-10,48,33800.36,3679.39,12,0.0646,other,self_employed,702,1.0,0
1438,2022-09-09,66,15852.36,11330.8,48,0.0988,debt_consolidation,self_employed,606,12.29,1
1439,2023-12-28,22,25874.98,13032.56,24,0.1074,home_improvement,self_employed,631,4.14,1
1440,2023-03-22,63,33479.17,12274.34,36,0.0965,car,employed,771,2.41,0
1441,2023-11-08,21,26419.24,19980.94,36,0.0742,home_improvement,employed,727,10.6,0
1442,2023-08-16,56,27681.19,11105.2,48,0.1234,home_improvement,self_employed,612,7.62,1
1443,2022-03-18,46,53904.67,1000.0,60,0.0942,other,employed,637,3.81,1
1444,2022-11-20,49,35345.49,33264.39,60,0.0958,debt_consolidation,unemployed,691,13.28,0
1445,2023-04-25,41,36418.54,7856.35,12,0.0853,debt_consolidation,employed,671,4.06,0
1446,2022-10-11,31,26909.71,17812.47,60,0.0683,small_business,employed,805,9.57,0
1447,2022-06-07,60,49130.54,2974.52,12,0.1238,car,employed,636,1.0,0
1448,2023-11-17,31,32449.06,13471.27,24,0.0707,debt_consolidation,employed,715,3.38,0
1449,2022-06-17,56,28749.64,7232.73,36,0.1409,car,employed,697,3.57,0
1450,2022-05-29,69,16030.99,1000.0,36,0.0653,home_improvement,employed,580,1.0,1
1451,2022-05-23,59,34266.78,10303.14,36,0.0997,debt_consolidation,employed,536,2.99,0
1452,2023-10-05,60,28375.3,11699.61,36,0.0921,debt_consolidation,employed,656,3.88,1
1453,2022-12-03,55,55214.96,10686.68,60,0.0866,small_business,employed,705,3.49,0
1454,2023-04-08,54,57126.78,13458.68,24,0.1105,car,employed,775,3.27,0
1455,2022-04-07,67,20176.63,10382.95,24,0.1137,debt_consolidation,retired,633,9.14,1
1456,2023-03-29,44,21534.16,12414.9,60,0.1061,debt_consolidation,employed,708,8.56,1
1457,2022-09-21,42,31684.16,13020.67,12,0.0581,home_improvement,employed,662,3.65,0
1458,2023-01-28,25,25207.55,11788.93,36,0.0549,debt_consolidation,self_employed,783,6.95,0
1459,2022-12-12,53,37609.0,10975.35,36,0.0531,small_business,retired,677,1.0,0
1460,2023-01-21,56,31080.52,6638.08,36,0.0827,home_improvement,employed,653,4.03,0
1461,2022-06-14,67,38366.39,15566.67,36,0.1535,car,employed,690,3.37,0
1462,2023-05-25,40,47193.12,10302.02,24,0.0885,other,employed,691,1.4,0
1463,2023-04-29,39,22229.34,9817.05,48,0.153,car,employed,763,7.98,0
1464,2023-01-31,55,46942.53,15073.77,12,0.089,debt_consolidation,self_employed,680,4.63,0
1465,2023-06-15,63,26256.17,13271.75,36,0.0948,home_improvement,student,705,5.68,0
1466,2023-03-26,37,60781.79,7810.68,12,0.1079,home_improvement,self_employed,580,3.57,1
1467,2023-06-12,65,54451.71,19503.95,36,0.0813,debt_consolidation,student,610,7.24,0
1468,2023-05-29,63,33643.04,4864.66,36,0.0968,debt_consolidation,employed,657,1.0,0
1469,2023-02-09,54,23437.0,5811.15,60,0.0389,car,retired,686,1.55,0
1470,2023-06-06,29,21141.61,16010.12,48,0.0633,debt_consolidation,employed,634,10.7,1
1471,2023-09-10,46,45483.54,22506.81,36,0.0395,education,employed,697,6.55,1
1472,2022-01-17,22,34635.17,8535.59,60,0.1118,home_improvement,self_employed,648,1.0,1
1473,2022-07-23,29,46122.4,14476.93,36,0.0491,car,employed,781,7.33,1
1474,2022-01-07,29,61450.75,4845.82,36,0.1324,car,employed,667,1.0,1
1475,2023-12-14,60,25755.4,6426.09,36,0.1007,car,self_employed,705,1.0,0
1476,2023-07-12,37,20238.34,18793.19,36,0.1188,debt_consolidation,employed,666,11.16,0
1477,2023-11-21,21,37310.72,14194.58,48,0.0706,debt_consolidation,employed,674,6.37,1
1478,2023-05-26,45,48737.12,18979.38,24,0.0563,debt_consolidation,employed,712,6.94,0
1479,2022-01-10,63,23714.48,18517.85,36,0.0796,debt_consolidation,unemployed,688,9.48,0
1480,2023-10-11,60,35415.5,1000.0,48,0.1219,home_improvement,employed,648,5.41,1
1481,2022-01-13,62,51440.52,4824.27,60,0.1535,small_business,employed,700,6.77,0
1482,2022-07-08,45,15405.47,13646.85,48,0.1053,car,employed,670,11.52,0
1483,2023-03-08,59,37823.82,1817.46,36,0.0505,other,unemployed,714,1.0,1
1484,2022-05-24,55,28518.76,5674.17,36,0.0608,small_business,self_employed,748,1.71,0
1485,2023-03-01,23,36489.88,20561.8,24,0.0454,other,employed,739,6.45,0
1486,2022-10-13,57,43517.41,8750.6,36,0.0861,small_business,employed,616,5.4,1
1487,2023-12-18,64,37649.7,16261.79,60,0.0817,home_improvement,employed,500,5.85,0
1488,2022-11-24,64,22877.33,11830.99,60,0.0859,home_improvement,employed,815,7.94,0
1489,2023-11-26,50,28985.05,7920.38,48,0.0578,debt_consolidation,employed,711,4.67,0
1490,2023-06-07,58,52119.12,2014.74,12,0.0548,education,employed,702,1.68,0
1491,2023-03-12,54,38947.19,13399.81,48,0.0928,home_improvement,self_employed,637,6.31,1
1492,2023-05-06,32,45083.83,20727.63,60,0.1045,car,retired,556,7.17,1
1493,2022-11-27,39,38003.54,8090.84,24,0.0545,education,employed,559,3.51,1
1494,2022-02-17,57,44709.39,12411.59,36,0.1042,car,employed,659,7.02,0
1495,2022-09-14,64,30246.25,2881.27,48,0.1184,car,employed,689,1.0,1
1496,2022-03-28,69,25789.86,7966.95,36,0.0201,car,employed,781,4.27,0
1497,2022-02-01,37,44164.37,14045.29,60,0.1373,education,employed,694,2.76,1
1498,2022-11-14,30,48528.49,16462.29,36,0.1111,small_business,employed,720,5.91,0
1499,2022-05-23,69,24028.62,15335.69,48,0.1187,small_business,employed,648,4.39,0
1500,2022-04-02,67,28088.66,1000.0,48,0.0594,small_business,employed,652,1.0,1
1501,2022-07-08,32,33041.28,9258.39,36,0.1136,debt_consolidation,self_employed,591,4.33,1
1502,2022-03-19,36,54437.9,6196.31,48,0.1171,other,employed,606,3.81,1
1503,2023-03-16,44,41757.63,10145.83,36,0.0705,debt_consolidation,employed,605,2.07,0
1504,2022-02-03,39,19110.96,11332.85,36,0.1134,other,employed,658,12.69,0
1505,2023-10-22,28,33884.21,18398.11,12,0.0859,debt_consolidation,unemployed,580,5.34,0
1506,2022-04-28,51,32049.45,13771.42,24,0.0715,car,employed,631,2.88,0
1507,2022-01-24,41,20920.77,20506.99,48,0.0841,education,employed,677,12.97,1
1508,2023-06-24,37,33742.5,7802.94,60,0.095,home_improvement,unemployed,535,2.52,1
1509,2023-12-27,43,31519.55,3497.54,24,0.0809,car,unemployed,768,5.01,0
1510,2023-02-18,57,30660.41,20731.46,24,0.0662,home_improvement,self_employed,786,4.93,0
1511,2023-07-04,36,30111.42,14600.73,24,0.1018,home_improvement,employed,741,5.89,0
1512,2023-12-22,26,52656.72,7540.37,36,0.1068,debt_consolidation,unemployed,703,3.35,1
1513,2022-08-02,28,30635.56,14626.94,60,0.0944,home_improvement,self_employed,699,4.39,1
1514,2022-05-09,45,35596.05,17011.56,36,0.0415,debt_consolidation,self_employed,711,2.95,1
1515,2023-09-25,38,34294.82,12715.14,36,0.0725,education,employed,685,7.34,0
1516,2022-07-31,45,28939.8,7625.78,36,0.0647,debt_consolidation,employed,690,1.48,0
1517,2023-03-29,32,35954.06,9352.42,12,0.1419,home_improvement,self_employed,580,5.21,0
1518,2022-06-10,35,35784.21,13743.73,48,0.0935,car,retired,686,2.76,0
1519,2022-04-19,46,35957.08,13193.33,36,0.0816,debt_consolidation,unemployed,709,3.76,1
1520,2023-07-31,61,24689.2,19273.56,36,0.0732,car,unemployed,700,10.88,0
1521,2023-03-04,65,32526.51,10344.54,48,0.0863,home_improvement,employed,748,4.52,0
1522,2022-03-05,46,44123.86,6217.44,48,0.1125,other,employed,768,1.0,0
1523,2022-01-09,67,32842.2,27462.33,48,0.0351,small_business,self_employed,648,11.09,1
1524,2022-02-01,52,36941.38,13046.93,60,0.0969,education,self_employed,611,1.0,0
1525,2022-05-05,30,37004.44,17005.58,60,0.0749,car,self_employed,755,3.11,1
1526,2022-10-09,36,40008.74,15131.09,36,0.1029,car,retired,719,8.03,0
1527,2023-09-13,27,41703.81,13119.45,12,0.114,debt_consolidation,employed,645,3.43,0
1528,2022-06-19,37,32910.19,10633.54,36,0.0691,car,employed,666,5.31,0
1529,2022-06-25,43,24063.98,1000.0,48,0.0489,small_business,retired,661,1.88,1
1530,2022-09-02,46,20375.42,5620.67,12,0.0809,car,employed,696,2.62,0
1531,2022-09-13,41,47212.24,13974.72,12,0.1286,car,self_employed,766,3.79,0
1532,2022-05-31,42,44243.01,1000.0,12,0.1151,debt_consolidation,retired,626,1.0,0
1533,2022-04-13,27,42792.38,12429.71,48,0.0787,debt_consolidation,employed,697,3.74,1
1534,2023-06-21,34,44734.44,15967.38,36,0.071,debt_consolidation,unemployed,695,3.3,1
1535,2022-05-21,35,33061.33,16999.67,24,0.0732,home_improvement,employed,560,10.35,1
1536,2023-10-27,27,27501.48,15588.93,12,0.0511,car,unemployed,830,5.4,0
1537,2022-09-30,29,23235.11,17750.35,48,0.1135,home_improvement,employed,692,10.19,0
1538,2023-09-12,68,21927.8,21633.67,24,0.119,home_improvement,self_employed,749,11.29,1
1539,2022-01-27,28,49545.9,18576.71,24,0.0784,small_business,self_employed,582,6.13,1
1540,2023-10-13,43,29082.26,13180.99,36,0.075,education,employed,795,2.72,0
1541,2022-05-14,49,47658.31,11192.28,36,0.0691,small_business,self_employed,658,2.55,0
1542,2023-08-14,38,32757.37,12687.83,24,0.0765,car,retired,541,5.83,0
1543,2022-10-20,51,26885.11,10347.01,36,0.0679,car,self_employed,594,5.09,1
1544,2022-08-12,50,21867.62,18705.48,24,0.0853,other,student,606,11.25,1
1545,2023-01-03,59,27942.15,15432.6,48,0.1136,debt_consolidation,employed,633,4.97,1
1546,2023-12-29,55,52018.87,9713.54,24,0.1105,debt_consolidation,employed,602,1.55,1
1547,2023-12-16,38,21989.48,19944.53,24,0.0648,car,employed,728,10.84,0
1548,2022-04-16,62,60400.96,10248.73,48,0.0946,home_improvement,student,690,3.6,1
1549,2023-04-22,59,24912.71,6325.37,48,0.1094,debt_consolidation,employed,710,5.84,0
1550,2023-11-08,37,43999.4,11935.54,24,0.0618,education,employed,705,1.0,0
1551,2022-07-21,34,33256.98,7055.2,12,0.0942,home_improvement,employed,665,1.91,0
1552,2022-11-11,51,31153.29,17617.23,48,0.1264,car,employed,586,5.47,1
1553,2022-01-10,44,19742.95,6927.41,48,0.0827,car,retired,589,2.66,1
1554,2022-09-14,55,33819.28,11307.78,24,0.0295,car,employed,591,4.54,1
1555,2023-07-18,64,21100.57,17638.24,36,0.02,debt_consolidation,retired,614,10.09,0
1556,2023-12-28,65,14821.07,7726.79,12,0.0993,debt_consolidation,employed,781,4.01,0
1557,2022-05-26,54,36435.18,14466.86,36,0.0932,debt_consolidation,retired,590,2.42,1
1558,2022-12-24,23,27374.92,6159.51,12,0.0956,education,employed,768,3.62,0
1559,2023-01-08,57,55212.18,13466.3,24,0.1047,home_improvement,employed,616,1.0,1
1560,2023-05-05,63,47000.26,15403.48,12,0.0456,car,employed,598,2.54,0
1561,2022-04-13,60,55369.19,11747.1,36,0.0658,home_improvement,employed,705,4.39,0
1562,2023-12-25,46,26829.41,12201.16,36,0.1027,home_improvement,employed,756,5.8,1
1563,2022-02-17,43,36633.65,14663.91,36,0.1121,debt_consolidation,employed,582,7.9,1
1564,2022-07-04,64,12000.0,10316.95,12,0.0823,debt_consolidation,employed,674,10.09,0
1565,2022-04-13,59,31618.37,17337.32,24,0.047,other,employed,751,11.04,0
1566,2022-08-12,35,36181.98,20226.85,48,0.1002,home_improvement,self_employed,734,6.34,0
1567,2023-08-26,69,36848.58,6445.29,24,0.0915,education,employed,587,4.49,1
1568,2023-01-12,24,34491.58,22602.36,48,0.0583,car,self_employed,667,6.18,0
1569,2022-04-21,49,35799.11,10179.07,24,0.0305,education,student,583,2.11,1
1570,2022-11-18,42,12000.0,23966.07,36,0.1071,home_improvement,employed,702,27.33,0
1571,2023-10-02,45,38074.66,10260.5,36,0.0715,debt_consolidation,employed,689,1.84,1
1572,2023-12-09,33,40801.28,16244.27,60,0.0956,other,employed,713,4.34,1
1573,2022-06-02,38,51056.3,16212.06,12,0.0945,debt_consolidation,employed,622,2.49,1
1574,2022-12-22,53,39424.86,9676.13,12,0.0556,debt_consolidation,self_employed,638,5.19,0
1575,2022-12-09,36,33431.16,12435.76,36,0.1025,debt_consolidation,employed,739,2.04,0
1576,2023-09-24,65,48259.3,20639.4,60,0.0642,education,employed,741,7.75,0
1577,2023-02-21,62,12000.0,10066.91,60,0.0451,education,employed,780,10.55,0
1578,2022-10-11,64,28820.62,9494.72,36,0.0413,education,unemployed,765,4.32,0
1579,2022-06-06,22,25810.28,5079.2,36,0.0899,other,self_employed,581,2.25,1
1580,2023-11-27,55,34585.74,21405.31,36,0.1378,debt_consolidation,student,753,9.93,0
1581,2023-02-03,62,12000.0,9115.34,36,0.0912,home_improvement,retired,677,8.67,0
1582,2023-06-11,54,50835.63,19199.88,36,0.1435,home_improvement,employed,723,3.11,1
1583,2022-12-29,50,32002.28,8391.87,48,0.1335,other,employed,659,4.19,0
1584,2023-03-19,33,38825.56,19011.51,48,0.1055,debt_consolidation,employed,625,5.7,0
1585,2023-03-11,33,37677.09,16839.86,36,0.1372,other,employed,662,9.28,1
1586,2023-09-24,38,50149.88,10629.41,36,0.1338,debt_consolidation,employed,683,4.37,1
1587,2022-12-07,52,12656.6,7594.34,36,0.1254,small_business,employed,697,7.89,0
1588,2022-09-05,52,36347.85,8081.82,36,0.0335,home_improvement,employed,738,5.54,0
1589,2023-04-19,55,48754.14,8005.2,36,0.0829,small_business,employed,617,1.0,1
1590,2022-04-28,59,33824.16,18391.1,12,0.0692,debt_consolidation,retired,612,7.64,0
1591,2022-04-02,66,23584.77,12961.38,24,0.1251,debt_consolidation,retired,582,6.8,1
1592,2023-07-02,49,27753.32,5309.27,36,0.0808,debt_consolidation,employed,666,1.89,1
1593,2023-03-13,69,30284.7,10487.2,48,0.1426,home_improvement,employed,627,3.59,0
1594,2023-06-08,49,26347.4,11213.88,24,0.093,home_improvement,employed,660,7.33,1
1595,2023-06-24,64,33166.27,1000.0,36,0.0892,other,retired,681,1.0,1
1596,2022-03-16,36,53098.97,10820.92,24,0.0786,car,student,573,3.39,1
1597,2022-03-20,64,27831.62,16339.16,12,0.0845,debt_consolidation,employed,646,4.18,0
1598,2023-12-24,67,29147.91,11174.23,60,0.0981,debt_consolidation,employed,701,4.11,0
1599,2023-11-26,30,40517.37,13526.44,48,0.088,debt_consolidation,employed,684,3.9,0
1600,2022-03-20,50,32902.16,14907.08,12,0.0761,small_business,employed,657,8.67,0
1601,2023-12-14,45,19049.78,9944.39,48,0.0778,small_business,self_employed,677,5.19,1
1602,2022-07-24,59,34265.74,16384.53,24,0.1446,other,employed,663,5.84,1
1603,2023-06-25,40,33813.3,20744.91,60,0.1499,car,student,620,4.9,1
1604,2022-10-09,25,46708.14,2856.85,24,0.0759,debt_consolidation,employed,610,1.75,1
1605,2022-01-23,21,23334.17,9930.9,24,0.1155,debt_consolidation,unemployed,841,2.44,0
1606,2023-06-13,50,46787.83,25977.7,36,0.0652,home_improvement,employed,717,3.1,1
1607,2022-05-13,69,33826.03,13023.39,48,0.0802,other,employed,744,1.6,1
1608,2022-02-28,23,21704.7,11790.89,24,0.0574,debt_consolidation,self_employed,716,5.95,0
1609,2023-10-18,65,19294.66,10451.75,48,0.1206,debt_consolidation,retired,763,6.03,0
1610,2023-09-07,34,58212.66,19646.61,12,0.1045,education,self_employed,714,6.32,1
1611,2023-08-29,50,33081.01,6366.04,60,0.1103,home_improvement,unemployed,553,5.35,1
1612,2023-05-17,24,46238.05,17557.05,12,0.1166,debt_consolidation,unemployed,629,7.55,1
1613,2023-03-18,38,14502.57,10339.49,60,0.0639,small_business,employed,694,10.85,1
1614,2022-10-09,57,66652.34,7500.94,36,0.0803,debt_consolidation,unemployed,692,5.5,0
1615,2022-06-20,45,45718.94,10613.38,36,0.1034,other,unemployed,687,3.7,0
1616,2022-05-06,68,31934.72,11721.72,60,0.0796,debt_consolidation,employed,613,5.34,1
1617,2022-03-27,21,31326.01,9013.54,60,0.0921,debt_consolidation,employed,646,7.11,0
1618,2023-11-29,66,43815.18,18676.64,36,0.066,debt_consolidation,unemployed,694,2.89,0
1619,2023-09-13,35,43126.18,7547.5,12,0.1299,debt_consolidation,unemployed,682,3.98,1
